Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2004,Belarus,BLR,-,-,G,V,NA,P,297
2004,Belarus,BLR,-,-,G,V,EO,P,18
2004,Belarus,BLR,-,-,G,V,IN,C,413
2004,"Bolivia (Plurinational State of)",BOL,-,-,G,V,FA,P,5
2004,"Bolivia (Plurinational State of)",BOL,-,-,G,V,FI,P,394
2004,"Bolivia (Plurinational State of)",BOL,-,-,G,V,EO,P,28
2004,"Bolivia (Plurinational State of)",BOL,-,-,G,V,IN,C,10
2004,Botswana,BWA,-,-,G,V,FI,P,15
2004,Botswana,BWA,-,-,G,V,EO,P,5
2004,Brazil,BRA,-,-,G,V,AR,C,10
2004,Brazil,BRA,-,-,G,V,FI,P,281
2004,Brazil,BRA,-,-,G,V,AR,P,15
2004,Brazil,BRA,-,-,G,V,FA,P,5
2004,Brazil,BRA,-,-,G,V,EO,P,119
2004,Brazil,BRA,-,-,G,V,IN,C,773
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,FA,P,332
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,AR,P,429
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,FI,P,4649
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,RA,P,378
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,NA,P,412
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,EO,P,25
2004,"Bosnia and Herzegovina",BIH,-,-,G,V,IN,C,22
2004,Bulgaria,BGR,-,-,G,V,FI,P,1818
2004,Bulgaria,BGR,-,-,G,V,FA,P,448
2004,Bulgaria,BGR,-,-,G,V,AR,P,10
2004,Bulgaria,BGR,-,-,G,V,RA,P,111
2004,Bulgaria,BGR,-,-,G,V,NA,P,480
2004,Bulgaria,BGR,-,-,G,V,EO,P,58
2004,Bulgaria,BGR,-,-,G,V,IN,C,110
2004,Belize,BLZ,-,-,G,V,EO,P,14
2004,Cambodia,KHM,-,-,G,V,FI,P,175
2004,Cambodia,KHM,-,-,G,V,NA,P,42
2004,Cambodia,KHM,-,-,U,V,FA,P,229
2004,Cambodia,KHM,-,-,G,V,EO,P,47
2004,Cambodia,KHM,-,-,G,V,IN,C,82
2004,Canada,CAN,-,-,G,V,EO,P,5
2004,"Central African Rep.",CAF,-,-,G,V,FI,P,312
2004,"Central African Rep.",CAF,-,-,G,V,AR,P,280
2004,"Central African Rep.",CAF,-,-,U,V,FA,P,1082
2004,"Central African Rep.",CAF,-,-,U,V,FA,C,5
2004,"Central African Rep.",CAF,-,-,G,V,RA,P,34
2004,"Central African Rep.",CAF,-,-,G,V,FA,P,10
2004,"Central African Rep.",CAF,-,-,J,V,FI,P,40
2004,"Central African Rep.",CAF,-,-,U,V,FI,P,10
2004,"Central African Rep.",CAF,-,-,G,V,EO,P,5
2004,"Central African Rep.",CAF,-,-,G,V,IN,C,36
2004,Chad,TCD,-,-,G,V,AR,P,5
2004,Chad,TCD,-,-,G,V,FI,P,624
2004,Chad,TCD,-,-,U,V,FA,P,352
2004,Chad,TCD,-,-,U,V,FI,C,5
2004,Chad,TCD,-,-,G,V,RA,P,56
2004,Chad,TCD,-,-,G,V,NA,P,5
2004,Chad,TCD,-,-,G,V,FA,P,10
2004,Chad,TCD,-,-,U,V,FI,P,26
2004,Chad,TCD,-,-,U,V,FA,C,5
2004,Chad,TCD,-,-,G,V,EO,P,5
2004,Chad,TCD,-,-,G,V,IN,C,46
2004,China,CHN,-,-,G,V,AR,C,625
2004,China,CHN,-,-,G,V,FI,P,14253
2004,China,CHN,-,-,G,V,FA,P,901
2004,China,CHN,-,-,G,V,AR,P,6022
2004,China,CHN,-,-,U,V,FI,P,77
2004,China,CHN,-,-,G,V,RA,P,291
2004,China,CHN,-,-,G,V,NA,P,1186
2004,China,CHN,-,-,U,V,FA,P,78
2004,China,CHN,-,-,U,V,AR,P,14
2004,China,CHN,-,-,U,V,FI,C,5
2004,China,CHN,-,-,G,V,EO,P,2767
2004,China,CHN,-,-,G,V,IN,C,2860
2004,Chile,CHL,-,-,G,V,FI,P,148
2004,Chile,CHL,-,-,G,V,AR,P,25
2004,Chile,CHL,-,-,G,V,EO,P,5
2004,Chile,CHL,-,-,G,V,IN,C,14
2004,Cameroon,CMR,-,-,U,V,FI,P,18
2004,Cameroon,CMR,-,-,G,V,FI,P,2686
2004,Cameroon,CMR,-,-,G,V,FA,P,158
2004,Cameroon,CMR,-,-,G,V,AR,P,951
2004,Cameroon,CMR,-,-,G,V,RA,P,132
2004,Cameroon,CMR,-,-,G,V,NA,P,618
2004,Cameroon,CMR,-,-,U,V,FA,P,54
2004,Cameroon,CMR,-,-,U,V,FI,C,5
2004,Cameroon,CMR,-,-,G,V,EO,P,104
2004,Cameroon,CMR,-,-,G,V,IN,C,1189
2004,Congo,COG,-,-,G,V,FA,P,105
2004,Congo,COG,-,-,G,V,FI,P,2693
2004,Congo,COG,-,-,G,V,AR,P,1708
2004,Congo,COG,-,-,U,V,FA,P,109
2004,Congo,COG,-,-,U,V,FA,C,10
2004,Congo,COG,-,-,G,V,RA,P,187
2004,Congo,COG,-,-,G,V,NA,P,40
2004,Congo,COG,-,-,J,V,FI,P,215
2004,Congo,COG,-,-,U,V,FI,P,15
2004,Congo,COG,-,-,G,V,EO,P,39
2004,Congo,COG,-,-,G,V,IN,C,178
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,FA,P,575
2004,"Dem. Rep. of the Congo",COD,-,-,U,V,FI,P,1025
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,FI,P,18832
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,AR,P,5393
2004,"Dem. Rep. of the Congo",COD,-,-,U,V,FA,P,375
2004,"Dem. Rep. of the Congo",COD,-,-,U,V,FI,C,290
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,RA,P,1203
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,NA,P,351
2004,"Dem. Rep. of the Congo",COD,-,-,J,V,FI,P,400
2004,"Dem. Rep. of the Congo",COD,-,-,U,V,FA,C,5
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,EO,P,18
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,IN,C,155
2004,"Dem. Rep. of the Congo",COD,-,-,G,V,FI,C,180
2004,Comoros,COM,-,-,G,V,FA,P,5
2004,Comoros,COM,-,-,G,V,FI,P,530
2004,Comoros,COM,-,-,U,V,FI,P,5
2004,Colombia,COL,-,-,G,V,FI,P,15630
2004,Colombia,COL,-,-,G,V,FA,P,84
2004,Colombia,COL,-,-,G,V,AR,P,45
2004,Colombia,COL,-,-,G,V,FA,C,1171
2004,Colombia,COL,-,-,G,V,RA,P,17
2004,Colombia,COL,-,-,G,V,NA,P,37
2004,Colombia,COL,-,-,G,V,EO,P,763
2004,Colombia,COL,-,-,G,V,IN,C,2452
2004,"Costa Rica",CRI,-,-,G,V,FI,P,710
2004,"Costa Rica",CRI,-,-,G,V,EO,P,5
2004,Cuba,CUB,-,-,G,V,FI,P,646
2004,Cuba,CUB,-,-,G,V,FA,P,40
2004,Cuba,CUB,-,-,G,V,AR,P,10
2004,Cuba,CUB,-,-,G,V,FA,C,80
2004,Cuba,CUB,-,-,G,V,NA,P,43
2004,Cuba,CUB,-,-,U,V,FI,P,10
2004,Cuba,CUB,-,-,G,V,EO,P,429
2004,Cuba,CUB,-,-,G,V,IN,C,67
2004,"Cabo Verde",CPV,-,-,G,V,FI,P,16
2004,"Cabo Verde",CPV,-,-,G,V,EO,P,5
2004,"Cabo Verde",CPV,-,-,G,V,IN,C,5
2004,Cyprus,CYP,-,-,G,V,FI,P,5
2004,Czechia,CZE,-,-,G,V,FA,P,10
2004,Czechia,CZE,-,-,G,V,FI,P,233
2004,Czechia,CZE,-,-,G,V,NA,P,21
2004,Czechia,CZE,-,-,G,V,AR,P,54
2004,Czechia,CZE,-,-,G,V,EO,P,10
2004,Czechia,CZE,-,-,G,V,IN,C,5
2004,Denmark,DNK,-,-,G,V,FI,P,5
2004,Djibouti,DJI,-,-,G,V,AR,P,5
2004,Djibouti,DJI,-,-,G,V,FI,P,179
2004,Djibouti,DJI,-,-,U,V,FI,P,10
2004,Dominica,DMA,-,-,G,V,FI,P,24
2004,"Dominican Rep.",DOM,-,-,G,V,FI,P,153
2004,"Dominican Rep.",DOM,-,-,G,V,EO,P,80
2004,"Dominican Rep.",DOM,-,-,G,V,IN,C,5
2004,Ecuador,ECU,-,-,G,V,AR,P,10
2004,Ecuador,ECU,-,-,G,V,FI,P,194
2004,Ecuador,ECU,-,-,G,V,RA,P,5
2004,Ecuador,ECU,-,-,G,V,NA,P,22
2004,Ecuador,ECU,-,-,G,V,FA,P,5
2004,Ecuador,ECU,-,-,G,V,EO,P,53
2004,Ecuador,ECU,-,-,G,V,IN,C,27
2004,"Equatorial Guinea",GNQ,-,-,G,V,AR,P,5
2004,"Equatorial Guinea",GNQ,-,-,G,V,FI,P,100
2004,Eritrea,ERI,-,-,U,V,FI,P,358
2004,Eritrea,ERI,-,-,G,V,FI,P,2953
2004,Eritrea,ERI,-,-,G,V,FA,P,9740
2004,Eritrea,ERI,-,-,G,V,NA,P,456
2004,Eritrea,ERI,-,-,G,V,RA,P,67
2004,Eritrea,ERI,-,-,U,V,FA,P,75
2004,Eritrea,ERI,-,-,U,V,AR,P,5
2004,Eritrea,ERI,-,-,G,V,AR,P,20
2004,Eritrea,ERI,-,-,U,V,FA,C,11
2004,Eritrea,ERI,-,-,G,V,EO,P,44
2004,Eritrea,ERI,-,-,G,V,IN,C,169
2004,Estonia,EST,-,-,G,V,FI,P,20
2004,Estonia,EST,-,-,G,V,NA,P,5
2004,Estonia,EST,-,-,G,V,AR,P,11
2004,Estonia,EST,-,-,G,V,EO,P,5
2004,Estonia,EST,-,-,G,V,IN,C,34
2004,Ethiopia,ETH,-,-,U,V,FI,P,3300
2004,Ethiopia,ETH,-,-,G,V,FI,P,5055
2004,Ethiopia,ETH,-,-,G,V,FA,P,440
2004,Ethiopia,ETH,-,-,G,V,NA,P,282
2004,Ethiopia,ETH,-,-,G,V,RA,P,54
2004,Ethiopia,ETH,-,-,U,V,FA,P,15
2004,Ethiopia,ETH,-,-,U,V,AR,P,5
2004,Ethiopia,ETH,-,-,G,V,AR,P,32
2004,Ethiopia,ETH,-,-,U,V,FI,C,175
2004,Ethiopia,ETH,-,-,U,V,FA,C,5
2004,Ethiopia,ETH,-,-,G,V,EO,P,142
2004,Ethiopia,ETH,-,-,G,V,IN,C,976
2004,Fiji,FJI,-,-,G,V,AR,C,57
2004,Fiji,FJI,-,-,G,V,FI,P,105
2004,Fiji,FJI,-,-,G,V,AR,P,17
2004,Fiji,FJI,-,-,G,V,EO,P,27
2004,Fiji,FJI,-,-,G,V,IN,C,24
2004,France,FRA,-,-,G,V,FI,P,24
2004,France,FRA,-,-,G,V,EO,P,19
2004,France,FRA,-,-,G,V,IN,C,10
2004,Gabon,GAB,-,-,G,V,FI,P,70
2004,Gabon,GAB,-,-,G,V,NA,P,5
2004,Gabon,GAB,-,-,G,V,IN,C,10
2004,Gambia,GMB,-,-,G,V,FA,P,263
2004,Gambia,GMB,-,-,G,V,FI,P,395
2004,Gambia,GMB,-,-,G,V,NA,P,63
2004,Gambia,GMB,-,-,G,V,RA,P,10
2004,Gambia,GMB,-,-,G,V,AR,P,5
2004,Gambia,GMB,-,-,U,V,FA,P,12
2004,Gambia,GMB,-,-,G,V,EO,P,28
2004,Gambia,GMB,-,-,G,V,IN,C,135
2004,Palestinian,PSE,-,-,U,V,FI,P,190
2004,Palestinian,PSE,-,-,G,V,FI,P,1585
2004,Palestinian,PSE,-,-,G,V,AR,P,137
2004,Palestinian,PSE,-,-,U,V,FA,P,34
2004,Palestinian,PSE,-,-,G,V,FA,P,194
2004,Palestinian,PSE,-,-,U,V,FA,C,44
2004,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,V,FI,P,10
2004,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,V,EO,P,33
2004,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,G,V,IN,C,5
2004,Georgia,GEO,-,-,G,V,FI,P,6216
2004,Georgia,GEO,-,-,G,V,FA,P,1873
2004,Georgia,GEO,-,-,G,V,AR,P,1973
2004,Georgia,GEO,-,-,U,V,FA,P,5
2004,Georgia,GEO,-,-,G,V,RA,P,575
2004,Georgia,GEO,-,-,G,V,NA,P,802
2004,Georgia,GEO,-,-,U,V,FI,P,29
2004,Georgia,GEO,-,-,G,V,EO,P,92
2004,Georgia,GEO,-,-,G,V,IN,C,141
2004,Germany,DEU,-,-,G,V,FI,P,35
2004,Germany,DEU,-,-,G,V,FA,P,5
2004,Germany,DEU,-,-,G,V,EO,P,16
2004,Germany,DEU,-,-,G,V,IN,C,5
2004,Ghana,GHA,-,-,G,V,AR,C,10
2004,Ghana,GHA,-,-,G,V,FI,P,1200
2004,Ghana,GHA,-,-,G,V,FA,P,139
2004,Ghana,GHA,-,-,G,V,RA,P,67
2004,Ghana,GHA,-,-,G,V,NA,P,394
2004,Ghana,GHA,-,-,U,V,FA,P,37
2004,Ghana,GHA,-,-,G,V,AR,P,110
2004,Ghana,GHA,-,-,G,V,EO,P,47
2004,Ghana,GHA,-,-,G,V,IN,C,18
2004,Guinea-Bissau,GNB,-,-,G,V,FA,P,84
2004,Guinea-Bissau,GNB,-,-,G,V,FI,P,352
2004,Guinea-Bissau,GNB,-,-,G,V,RA,P,11
2004,Guinea-Bissau,GNB,-,-,G,V,NA,P,25
2004,Guinea-Bissau,GNB,-,-,G,V,AR,P,10
2004,Guinea-Bissau,GNB,-,-,U,V,FI,P,5
2004,Guinea-Bissau,GNB,-,-,G,V,IN,C,26
2004,Greece,GRC,-,-,G,V,FI,P,15
2004,Greece,GRC,-,-,G,V,EO,P,5
2004,Grenada,GRD,-,-,G,V,FI,P,166
2004,Guatemala,GTM,-,-,G,V,FI,P,216
2004,Guatemala,GTM,-,-,G,V,EO,P,784
2004,Guatemala,GTM,-,-,G,V,IN,C,785
2004,Guinea,GIN,-,-,G,V,FI,P,3091
2004,Guinea,GIN,-,-,G,V,FA,P,82
2004,Guinea,GIN,-,-,G,V,AR,P,982
2004,Guinea,GIN,-,-,G,V,RA,P,121
2004,Guinea,GIN,-,-,G,V,NA,P,349
2004,Guinea,GIN,-,-,J,V,FI,P,5
2004,Guinea,GIN,-,-,U,V,FA,P,5
2004,Guinea,GIN,-,-,U,V,FI,P,16
2004,Guinea,GIN,-,-,G,V,EO,P,59
2004,Guinea,GIN,-,-,G,V,IN,C,660
2004,Guyana,GUY,-,-,G,V,FI,P,301
2004,Guyana,GUY,-,-,G,V,EO,P,155
2004,Guyana,GUY,-,-,G,V,IN,C,14
2004,Haiti,HTI,-,-,G,V,FI,P,3405
2004,Haiti,HTI,-,-,G,V,AR,P,1973
2004,Haiti,HTI,-,-,G,V,RA,P,184
2004,Haiti,HTI,-,-,G,V,NA,P,5
2004,Haiti,HTI,-,-,G,V,EO,P,1564
2004,Haiti,HTI,-,-,G,V,IN,C,3543
2004,"China, Hong Kong SAR",HKG,-,-,G,V,AR,C,16
2004,"China, Hong Kong SAR",HKG,-,-,G,V,FI,P,28
2004,"China, Hong Kong SAR",HKG,-,-,G,V,EO,P,5
2004,Honduras,HND,-,-,G,V,FI,P,340
2004,Honduras,HND,-,-,G,V,EO,P,571
2004,Honduras,HND,-,-,G,V,IN,C,32
2004,Croatia,HRV,-,-,G,V,FI,P,424
2004,Croatia,HRV,-,-,G,V,FA,P,28
2004,Croatia,HRV,-,-,G,V,NA,P,15
2004,Croatia,HRV,-,-,G,V,RA,P,32
2004,Croatia,HRV,-,-,G,V,AR,P,158
2004,Croatia,HRV,-,-,G,V,EO,P,5
2004,Croatia,HRV,-,-,G,V,IN,C,5
2004,Hungary,HUN,-,-,G,V,FI,P,299
2004,Hungary,HUN,-,-,G,V,RA,P,15
2004,Hungary,HUN,-,-,G,V,AR,P,10
2004,Hungary,HUN,-,-,G,V,EO,P,10
2004,Hungary,HUN,-,-,G,V,IN,C,5
2004,"Cote d'Ivoire",CIV,-,-,U,V,FI,P,261
2004,"Cote d'Ivoire",CIV,-,-,G,V,FA,P,433
2004,"Cote d'Ivoire",CIV,-,-,G,V,AR,P,955
2004,"Cote d'Ivoire",CIV,-,-,G,V,FI,P,4845
2004,"Cote d'Ivoire",CIV,-,-,U,V,FA,P,117
2004,"Cote d'Ivoire",CIV,-,-,U,V,FI,C,18
2004,"Cote d'Ivoire",CIV,-,-,U,V,FA,C,12
2004,"Cote d'Ivoire",CIV,-,-,G,V,RA,P,44
2004,"Cote d'Ivoire",CIV,-,-,G,V,NA,P,149
2004,"Cote d'Ivoire",CIV,-,-,G,V,EO,P,47
2004,"Cote d'Ivoire",CIV,-,-,G,V,IN,C,334
2004,India,IND,-,-,G,V,AR,C,219
2004,India,IND,-,-,G,V,FI,P,9960
2004,India,IND,-,-,G,V,FA,P,1962
2004,India,IND,-,-,G,V,AR,P,1178
2004,India,IND,-,-,G,V,RA,P,243
2004,India,IND,-,-,G,V,NA,P,1118
2004,India,IND,-,-,U,V,FA,P,40
2004,India,IND,-,-,U,V,FI,P,20
2004,India,IND,-,-,G,V,EO,P,411
2004,India,IND,-,-,G,V,IN,C,455
2004,Indonesia,IDN,-,-,U,V,FI,P,5
2004,Indonesia,IDN,-,-,G,V,AR,C,110
2004,Indonesia,IDN,-,-,G,V,FI,P,413
2004,Indonesia,IDN,-,-,G,V,NA,P,5
2004,Indonesia,IDN,-,-,G,V,RA,P,5
2004,Indonesia,IDN,-,-,U,V,FA,P,10946
2004,Indonesia,IDN,-,-,G,V,EO,P,1338
2004,Indonesia,IDN,-,-,G,V,IN,C,484
2004,"Iran (Islamic Rep. of)",IRN,-,-,U,V,FI,P,2523
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,FI,P,8358
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,AR,C,44
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,FA,P,547
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,AR,P,990
2004,"Iran (Islamic Rep. of)",IRN,-,-,U,V,FA,P,187
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,RA,P,1012
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,NA,P,1369
2004,"Iran (Islamic Rep. of)",IRN,-,-,U,V,AR,P,5
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,JR,P,5
2004,"Iran (Islamic Rep. of)",IRN,-,-,U,V,FA,C,65
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,EO,P,203
2004,"Iran (Islamic Rep. of)",IRN,-,-,G,V,IN,C,240
2004,Iraq,IRQ,-,-,U,V,FI,P,7593
2004,Iraq,IRQ,-,-,G,V,FI,P,8136
2004,Iraq,IRQ,-,-,G,V,AR,C,147
2004,Iraq,IRQ,-,-,G,V,FA,P,630
2004,Iraq,IRQ,-,-,U,V,FA,P,482
2004,Iraq,IRQ,-,-,G,V,AR,P,158
2004,Iraq,IRQ,-,-,G,V,RA,P,157
2004,Iraq,IRQ,-,-,G,V,NA,P,1293
2004,Iraq,IRQ,-,-,U,V,FA,C,4496
2004,Iraq,IRQ,-,-,U,V,FI,C,10
2004,Iraq,IRQ,-,-,G,V,EO,P,110
2004,Iraq,IRQ,-,-,G,V,IN,C,158
2004,Israel,ISR,-,-,G,V,AR,C,11
2004,Israel,ISR,-,-,G,V,FI,P,780
2004,Israel,ISR,-,-,G,V,FA,P,57
2004,Israel,ISR,-,-,G,V,AR,P,38
2004,Israel,ISR,-,-,G,V,NA,P,26
2004,Israel,ISR,-,-,G,V,RA,P,5
2004,Israel,ISR,-,-,U,V,FI,P,5
2004,Israel,ISR,-,-,G,V,EO,P,37
2004,Israel,ISR,-,-,G,V,IN,C,25
2004,Italy,ITA,-,-,G,V,FI,P,22
2004,Italy,ITA,-,-,G,V,EO,P,13
2004,Italy,ITA,-,-,G,V,IN,C,5
2004,Jamaica,JAM,-,-,G,V,FI,P,706
2004,Jamaica,JAM,-,-,G,V,NA,P,5
2004,Jamaica,JAM,-,-,G,V,AR,P,10
2004,Jamaica,JAM,-,-,G,V,EO,P,105
2004,Jamaica,JAM,-,-,G,V,IN,C,96
2004,Jordan,JOR,-,-,U,V,FI,P,15
2004,Jordan,JOR,-,-,G,V,AR,C,5
2004,Jordan,JOR,-,-,G,V,FI,P,352
2004,Jordan,JOR,-,-,G,V,FA,P,15
2004,Jordan,JOR,-,-,G,V,NA,P,43
2004,Jordan,JOR,-,-,G,V,RA,P,17
2004,Jordan,JOR,-,-,U,V,FA,P,10
2004,Jordan,JOR,-,-,G,V,AR,P,5
2004,Jordan,JOR,-,-,U,V,FA,C,10
2004,Jordan,JOR,-,-,G,V,EO,P,98
2004,Jordan,JOR,-,-,G,V,IN,C,54
2004,Japan,JPN,-,-,G,V,FI,P,20
2004,Japan,JPN,-,-,G,V,EO,P,5
2004,Kazakhstan,KAZ,-,-,G,V,FI,P,585
2004,Kazakhstan,KAZ,-,-,G,V,FA,P,58
2004,Kazakhstan,KAZ,-,-,G,V,AR,P,85
2004,Kazakhstan,KAZ,-,-,G,V,RA,P,44
2004,Kazakhstan,KAZ,-,-,G,V,NA,P,62
2004,Kazakhstan,KAZ,-,-,G,V,EO,P,13
2004,Kazakhstan,KAZ,-,-,G,V,IN,C,35
2004,Kenya,KEN,-,-,G,V,AR,C,12
2004,Kenya,KEN,-,-,G,V,FI,P,894
2004,Kenya,KEN,-,-,U,V,FA,C,5
2004,Kenya,KEN,-,-,G,V,NA,P,45
2004,Kenya,KEN,-,-,J,V,FI,P,5
2004,Kenya,KEN,-,-,G,V,AR,P,40
2004,Kenya,KEN,-,-,U,V,FA,P,5
2004,Kenya,KEN,-,-,G,V,EO,P,46
2004,Kenya,KEN,-,-,G,V,IN,C,305
2004,Kyrgyzstan,KGZ,-,-,G,V,FA,P,91
2004,Kyrgyzstan,KGZ,-,-,G,V,AR,P,67
2004,Kyrgyzstan,KGZ,-,-,G,V,FI,P,486
2004,Kyrgyzstan,KGZ,-,-,G,V,RA,P,27
2004,Kyrgyzstan,KGZ,-,-,G,V,NA,P,26
2004,Kyrgyzstan,KGZ,-,-,U,V,FI,P,5
2004,Kyrgyzstan,KGZ,-,-,G,V,IN,C,32
2004,Kyrgyzstan,KGZ,-,-,U,V,FA,P,5
2004,"Rep. of Korea",KOR,-,-,G,V,AR,C,46
2004,"Rep. of Korea",KOR,-,-,G,V,FI,P,326
2004,"Rep. of Korea",KOR,-,-,G,V,EO,P,20
2004,"Rep. of Korea",KOR,-,-,G,V,IN,C,5
2004,"Dem. People's Rep. of Korea",PRK,-,-,G,V,FI,P,47
2004,"Dem. People's Rep. of Korea",PRK,-,-,G,V,NA,P,25
2004,"Dem. People's Rep. of Korea",PRK,-,-,G,V,RA,P,5
2004,"Dem. People's Rep. of Korea",PRK,-,-,U,V,FA,P,55
2004,Kuwait,KWT,-,-,G,V,FI,P,91
2004,Kuwait,KWT,-,-,U,V,FI,P,5
2004,Kuwait,KWT,-,-,U,V,FA,P,5
2004,Kuwait,KWT,-,-,G,V,EO,P,11
2004,Kuwait,KWT,-,-,G,V,IN,C,5
2004,"Lao People's Dem. Rep.",LAO,-,-,G,V,FI,P,25
2004,"Lao People's Dem. Rep.",LAO,-,-,U,V,FA,P,569
2004,"Lao People's Dem. Rep.",LAO,-,-,G,V,EO,P,101
2004,"Lao People's Dem. Rep.",LAO,-,-,G,V,IN,C,17
2004,Liberia,LBR,-,-,U,V,FI,P,264
2004,Liberia,LBR,-,-,G,V,FA,P,1575
2004,Liberia,LBR,-,-,G,V,FI,P,3538
2004,Liberia,LBR,-,-,G,V,AR,P,111
2004,Liberia,LBR,-,-,U,V,FA,P,241
2004,Liberia,LBR,-,-,U,V,FA,C,29
2004,Liberia,LBR,-,-,G,V,RA,P,19
2004,Liberia,LBR,-,-,G,V,NA,P,406
2004,Liberia,LBR,-,-,G,V,EO,P,93
2004,Liberia,LBR,-,-,G,V,IN,C,265
2004,Libya,LBY,-,-,G,V,FA,P,30
2004,Libya,LBY,-,-,G,V,AR,P,10
2004,Libya,LBY,-,-,G,V,FI,P,938
2004,Libya,LBY,-,-,G,V,NA,P,69
2004,Libya,LBY,-,-,G,V,RA,P,21
2004,Libya,LBY,-,-,G,V,IN,C,5
2004,"Saint Lucia",LCA,-,-,G,V,FI,P,167
2004,"Saint Lucia",LCA,-,-,G,V,IN,C,5
2004,Lebanon,LBN,-,-,G,V,AR,C,44
2004,Lebanon,LBN,-,-,G,V,FI,P,1221
2004,Lebanon,LBN,-,-,G,V,FA,P,65
2004,Lebanon,LBN,-,-,G,V,AR,P,77
2004,Lebanon,LBN,-,-,G,V,NA,P,344
2004,Lebanon,LBN,-,-,G,V,RA,P,124
2004,Lebanon,LBN,-,-,U,V,FI,P,10
2004,Lebanon,LBN,-,-,U,V,FA,C,5
2004,Lebanon,LBN,-,-,G,V,EO,P,122
2004,Lebanon,LBN,-,-,G,V,IN,C,43
2004,Lesotho,LSO,-,-,G,V,AR,P,5
2004,Lesotho,LSO,-,-,G,V,FI,P,5
2004,"Sri Lanka",LKA,-,-,G,V,AR,C,77
2004,"Sri Lanka",LKA,-,-,G,V,FI,P,5146
2004,"Sri Lanka",LKA,-,-,G,V,FA,P,144
2004,"Sri Lanka",LKA,-,-,G,V,AR,P,2626
2004,"Sri Lanka",LKA,-,-,G,V,RA,P,634
2004,"Sri Lanka",LKA,-,-,G,V,NA,P,217
2004,"Sri Lanka",LKA,-,-,U,V,FA,P,412
2004,"Sri Lanka",LKA,-,-,U,V,FI,P,39
2004,"Sri Lanka",LKA,-,-,G,V,EO,P,160
2004,"Sri Lanka",LKA,-,-,G,V,IN,C,73
2004,Lithuania,LTU,-,-,G,V,FA,P,15
2004,Lithuania,LTU,-,-,G,V,FI,P,145
2004,Lithuania,LTU,-,-,G,V,NA,P,23
2004,Lithuania,LTU,-,-,G,V,RA,P,5
2004,Lithuania,LTU,-,-,G,V,AR,P,14
2004,Lithuania,LTU,-,-,G,V,EO,P,23
2004,Lithuania,LTU,-,-,G,V,IN,C,39
2004,Latvia,LVA,-,-,G,V,FA,P,10
2004,Latvia,LVA,-,-,G,V,AR,P,10
2004,Latvia,LVA,-,-,G,V,FI,P,111
2004,Latvia,LVA,-,-,G,V,NA,P,20
2004,Latvia,LVA,-,-,G,V,EO,P,10
2004,Latvia,LVA,-,-,G,V,IN,C,23
2004,"China, Macao SAR",MAC,-,-,U,V,FI,P,5
2004,Madagascar,MDG,-,-,G,V,FA,P,5
2004,Madagascar,MDG,-,-,G,V,FI,P,328
2004,Madagascar,MDG,-,-,G,V,RA,P,5
2004,Mauritania,MRT,-,-,G,V,FA,P,36
2004,Mauritania,MRT,-,-,G,V,AR,P,2450
2004,Mauritania,MRT,-,-,G,V,FI,P,2010
2004,Mauritania,MRT,-,-,U,V,FI,C,5
2004,Mauritania,MRT,-,-,G,V,RA,P,373
2004,Mauritania,MRT,-,-,G,V,NA,P,13
2004,Mauritania,MRT,-,-,U,V,FA,C,5
2004,Mauritania,MRT,-,-,U,V,FI,P,5
2004,Mauritania,MRT,-,-,U,V,AR,P,5
2004,Mauritania,MRT,-,-,G,V,EO,P,13
2004,Mauritania,MRT,-,-,G,V,IN,C,449
2004,"North Macedonia",MKD,-,-,G,V,AR,C,5
2004,"North Macedonia",MKD,-,-,G,V,FI,P,1521
2004,"North Macedonia",MKD,-,-,G,V,FA,P,798
2004,"North Macedonia",MKD,-,-,G,V,AR,P,17
2004,"North Macedonia",MKD,-,-,U,V,FI,P,14
