name,unit,dataset_id,id
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,,3,1417
PISA: 15-year-olds by mathematics proficiency level (%). Level 4,,3,1418
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,,3,1419
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,,3,1420
PISA: 15-year-olds by mathematics proficiency level (%). Level 5,,3,1421
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,,3,1422
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,,3,1423
PISA: 15-year-olds by mathematics proficiency level (%). Level 6,,3,1424
PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,,3,1425
PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,,3,1426
PISA: Mean performance on the mathematics scale. Female,,3,1427
PISA: Mean performance on the mathematics scale. Male,,3,1428
PISA: Distribution of Mathematics Scores: 5th Percentile Score,,3,1429
PISA: Distribution of Mathematics Scores: 10th Percentile Score,,3,1430
PISA: Distribution of Mathematics Scores: 25th Percentile Score,,3,1431
PISA: Distribution of Mathematics Scores: 50th Percentile Score,,3,1432
PISA: Distribution of Mathematics Scores: 75th Percentile Score,,3,1433
PISA: Distribution of Mathematics Scores: 90th Percentile Score,,3,1434
PISA: Distribution of Mathematics Scores: 95th Percentile Score,,3,1435
PISA: Mean performance on the reading scale,,3,1436
PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,,3,1437
PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1B,,3,1438
PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1B,,3,1439
PISA: 15-year-olds by reading proficiency level (%). Level 1A,,3,1440
PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,,3,1441
PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,,3,1442
PISA: 15-year-olds by reading proficiency level (%). Level 1B,,3,1443
PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,,3,1444
PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,,3,1445
PISA: 15-year-olds by reading proficiency level (%). Level 2,,3,1446
PISA: Female 15-year-olds by reading proficiency level (%). Level 2,,3,1447
PISA: Male 15-year-olds by reading proficiency level (%). Level 2,,3,1448
PISA: 15-year-olds by reading proficiency level (%). Level 3,,3,1449
PISA: Female 15-year-olds by reading proficiency level (%). Level 3,,3,1450
PISA: Male 15-year-olds by reading proficiency level (%). Level 3,,3,1451
PISA: 15-year-olds by reading proficiency level (%). Level 4,,3,1452
PISA: Female 15-year-olds by reading proficiency level (%). Level 4,,3,1453
PISA: Male 15-year-olds by reading proficiency level (%). Level 4,,3,1454
PISA: 15-year-olds by reading proficiency level (%). Level 5,,3,1455
PISA: Female 15-year-olds by reading proficiency level (%). Level 5,,3,1456
PISA: Male 15-year-olds by reading proficiency level (%). Level 5,,3,1457
PISA: 15-year-olds by reading proficiency level (%). Level 6,,3,1458
PISA: Female 15-year-olds by reading proficiency level (%). Level 6,,3,1459
PISA: Male 15-year-olds by reading proficiency level (%). Level 6,,3,1460
PISA: Mean performance on the reading scale. Female,,3,1461
PISA: Mean performance on the reading scale. Male,,3,1462
PISA: Distribution of Reading Scores: 5th Percentile Score,,3,1463
PISA: Distribution of Reading Scores: 10th Percentile Score,,3,1464
PISA: Distribution of Reading Scores: 25th Percentile Score,,3,1465
PISA: Distribution of Reading Scores: 50th Percentile Score,,3,1466
PISA: Distribution of Reading Scores: 75th Percentile Score,,3,1467
PISA: Distribution of Reading Scores: 90th Percentile Score,,3,1468
PISA: Distribution of Reading Scores: 95th Percentile Score,,3,1469
PISA: Mean performance on the science scale,,3,1470
PISA: 15-year-olds by science proficiency level (%). Below Level 1B,,3,1471
PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,,3,1472
PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,,3,1473
PISA: 15-year-olds by science proficiency level (%). Level 1A,,3,1474
PISA: Female 15-year-olds by science proficiency level (%). Level 1A,,3,1475
PISA: Male 15-year-olds by science proficiency level (%). Level 1A,,3,1476
PISA: 15-year-olds by science proficiency level (%). Level 1B,,3,1477
PISA: Female 15-year-olds by science proficiency level (%). Level 1B,,3,1478
PISA: Male 15-year-olds by science proficiency level (%). Level 1B,,3,1479
PISA: 15-year-olds by science proficiency level (%). Level 2,,3,1480
PISA: Female 15-year-olds by science proficiency level (%). Level 2,,3,1481
PISA: Male 15-year-olds by science proficiency level (%). Level 2,,3,1482
PISA: 15-year-olds by science proficiency level (%). Level 3,,3,1483
PISA: Female 15-year-olds by science proficiency level (%). Level 3,,3,1484
PISA: Male 15-year-olds by science proficiency level (%). Level 3,,3,1485
PISA: 15-year-olds by science proficiency level (%). Level 4,,3,1486
PISA: Female 15-year-olds by science proficiency level (%). Level 4,,3,1487
PISA: Male 15-year-olds by science proficiency level (%). Level 4,,3,1488
PISA: 15-year-olds by science proficiency level (%). Level 5,,3,1489
PISA: Female 15-year-olds by science proficiency level (%). Level 5,,3,1490
PISA: Male 15-year-olds by science proficiency level (%). Level 5,,3,1491
PISA: 15-year-olds by science proficiency level (%). Level 6,,3,1492
PISA: Female 15-year-olds by science proficiency level (%). Level 6,,3,1493
PISA: Male 15-year-olds by science proficiency level (%). Level 6,,3,1494
PISA: Mean performance on the science scale. Female,,3,1495
PISA: Mean performance on the science scale. Male,,3,1496
PISA: Distribution of Science Scores: 5th Percentile Score,,3,1497
PISA: Distribution of Science Scores: 10th Percentile Score,,3,1498
PISA: Distribution of Science Scores: 25th Percentile Score,,3,1499
PISA: Distribution of Science Scores: 50th Percentile Score,,3,1500
PISA: Distribution of Science Scores: 75th Percentile Score,,3,1501
PISA: Distribution of Science Scores: 90th Percentile Score,,3,1502
PISA: Distribution of Science Scores: 95th Percentile Score,,3,1503
SACMEQ: Mean performance on the 6th grade mathematics scale,,3,1504
SACMEQ: Mean performance on the 6th grade mathematics scale. Female,,3,1505
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy,,3,1506
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy,,3,1507
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 1 - Pre-Numeracy,,3,1508
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy,,3,1509
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy,,3,1510
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 2 - Emergent Numeracy,,3,1511
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy,,3,1512
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy,,3,1513
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 3 - Basic Numeracy,,3,1514
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy,,3,1515
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy,,3,1516
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 4 - Beginning Numeracy,,3,1517
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy,,3,1518
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy,,3,1519
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 5 - Competent Numeracy,,3,1520
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled,,3,1521
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled,,3,1522
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 6 - Mathematically Skilled,,3,1523
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving,,3,1524
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving,,3,1525
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 7 - Concrete Problem Solving,,3,1526
SACMEQ: 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving,,3,1527
SACMEQ: Female 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving,,3,1528
SACMEQ: Male 6th grade students by mathematics proficiency level (%). Level 8 - Abstract Problem Solving,,3,1529
SACMEQ: Mean performance on the 6th grade mathematics scale. Male,,3,1530
SACMEQ: Mean performance on the 6th grade reading scale,,3,1531
SACMEQ: Mean performance on the 6th grade reading scale. Female,,3,1532
SACMEQ: 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading,,3,1533
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading,,3,1534
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 1 - Pre-Reading,,3,1535
SACMEQ: 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading,,3,1536
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading,,3,1537
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 2 - Emergent Reading,,3,1538
SACMEQ: 6th grade students by reading proficiency level (%). Level 3 - Basic Reading,,3,1539
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 3 - Basic Reading,,3,1540
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 3 - Basic Reading,,3,1541
SACMEQ: 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning,,3,1542
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning,,3,1543
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 4 - Reading for Meaning,,3,1544
SACMEQ: 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading,,3,1545
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading,,3,1546
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 5 - Interpretive Reading,,3,1547
SACMEQ: 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading,,3,1548
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading,,3,1549
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 6 - Inferential Reading,,3,1550
SACMEQ: 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading,,3,1551
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading,,3,1552
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 7 - Analytical Reading,,3,1553
SACMEQ: 6th grade students by reading proficiency level (%). Level 8 - Critical Reading,,3,1554
SACMEQ: Female 6th grade students by reading proficiency level (%). Level 8 - Critical Reading,,3,1555
SACMEQ: Male 6th grade students by reading proficiency level (%). Level 8 - Critical Reading,,3,1556
SACMEQ: Mean performance on the 6th grade reading scale. Male,,3,1557
"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",,3,1558
TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),,3,1559
TIMSS: Female 4th grade students reaching the advanced international benchmark of mathematics achievement (%),,3,1560
TIMSS: Male 4th grade students reaching the advanced international benchmark of mathematics achievement (%),,3,1561
TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),,3,1562
TIMSS: Female 4th grade students who did not reach the low international benchmark of mathematics achievement (%),,3,1563
TIMSS: Male 4th grade students who did not reach the low international benchmark of mathematics achievement (%),,3,1564
"TIMSS: Mean performance on the mathematics scale for fourth grade students, female",,3,1565
