id,code,name,description,unit,short_unit,dataset_id,source_id
475,HH.DHS.YRS.1519.Q3,DHS: Average years of schooling by age group. Age 15-19. Quintile 3,"Average years of schooling by age group. Age 15-19. Quintile 3 is the number of years of formal schooling received, on average, by the quintile 3 population of the given age group. Each poverty quintile represents one fifth of students with quintile 1 being the poorest 20 percent of students and quintile 5 being the richest 20 percent of students.",%,%,0,1
476,HH.DHS.YRS.1519.Q4,DHS: Average years of schooling by age group. Age 15-19. Quintile 4,"Average years of schooling by age group. Age 15-19. Quintile 4 is the number of years of formal schooling received, on average, by the quintile 4 population of the given age group. Each poverty quintile represents one fifth of students with quintile 1 being the poorest 20 percent of students and quintile 5 being the richest 20 percent of students.",%,%,0,1
477,HH.DHS.YRS.1519.Q5,DHS: Average years of schooling by age group. Age 15-19. Quintile 5,"Average years of schooling by age group. Age 15-19. Quintile 5 is the number of years of formal schooling received, on average, by the quintile 5 population of the given age group. Each poverty quintile represents one fifth of students with quintile 1 being the poorest 20 percent of students and quintile 5 being the richest 20 percent of students.",%,%,0,1
478,HH.DHS.YRS.1519.R,DHS: Average years of schooling by age group. Age 15-19. Rural,"Average years of schooling by age group. Age 15-19. Rural is the number of years of formal schooling received, on average, by the rural population of the given age group.",,,0,1
479,HH.DHS.YRS.1519.U,DHS: Average years of schooling by age group. Age 15-19. Urban,"Average years of schooling by age group. Age 15-19. Urban is the number of years of formal schooling received, on average, by the urban population of the given age group.",,,0,1
480,HH.DHS.YRS.15UP.GIN,DHS: Gini coefficient of average years of schooling. Age 15+,Gini coefficient of average years of schooling. Age 15+ measures the degree of inequality in years of schooling in a society. It is calculated similarly to the Gini coefficient of income or wealth. Results range from 0 to 100 with 0 indicating perfect equality and 100 indicating perfect inequality.,,,0,1
481,HH.DHS.YRS.15UP.GIN.F,DHS: Gini coefficient of average years of schooling. Age 15+. Female,Gini coefficient of average years of schooling. Age 15+. Female measures the degree of inequality in years of schooling in a society. It is calculated similarly to the Gini coefficient of income or wealth. Results range from 0 to 100 with 0 indicating perfect equality and 100 indicating perfect inequality.,,,0,1
482,HH.DHS.YRS.15UP.GIN.M,DHS: Gini coefficient of average years of schooling. Age 15+. Male,Gini coefficient of average years of schooling. Age 15+. Male measures the degree of inequality in years of schooling in a society. It is calculated similarly to the Gini coefficient of income or wealth. Results range from 0 to 100 with 0 indicating perfect equality and 100 indicating perfect inequality.,,,0,1
483,HH.DHS.YRS.15UP.GIN.Q1,DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 1,Gini coefficient of average years of schooling. Age 15+. Quintile 1 measures the degree of inequality in years of schooling in a society. It is calculated similarly to the Gini coefficient of income or wealth. Results range from 0 to 100 with 0 indicating perfect equality and 100 indicating perfect inequality. Each poverty quintile represents one fifth of students with quintile 1 being the poorest 20 percent of students and quintile 5 being the richest 20 percent of students.,%,%,0,1
484,HH.DHS.YRS.15UP.GIN.Q2,DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 2,Gini coefficient of average years of schooling. Age 15+. Quintile 2 measures the degree of inequality in years of schooling in a society. It is calculated similarly to the Gini coefficient of income or wealth. Results range from 0 to 100 with 0 indicating perfect equality and 100 indicating perfect inequality. Each poverty quintile represents one fifth of students with quintile 1 being the poorest 20 percent of students and quintile 5 being the richest 20 percent of students.,%,%,0,1
